06-05-900-0865327,BNA1043,Nordrhein-Westfalen,Erdgas,1973,Nein,Gersteinwerk,355.0,vorläufig stillgelegt,,RWE AG
06-05-900-0865327,BNA1044,Nordrhein-Westfalen,Erdgas,1973,Nein,Gersteinwerk,355.0,vorläufig stillgelegt,,RWE AG
06-05-900-0865327,BNA1045,Nordrhein-Westfalen,Erdgas,1973,Nein,Gersteinwerk,355.0,in Betrieb,,RWE AG
06-11-01-1105607,BNA0080,Berlin,Erdgas,1973,Ja,Lichterfelde,144.0,stillgelegt,2016,Vattenfall GmbH
06-09-500-0368-0001,BNA0744,Bayern,Erdgas,1973,Nein,Franken 1,383.0,in Betrieb,,Uniper SE
06-05-500-0875741,BNA0658,Nordrhein-Westfalen,Erdgas,1973,Ja,Kraftwerk III,61.1,in Betrieb,,Evonik Degussa GmbH
06-08-1371304,BNA0933,Baden-Württemberg,Erdgas,1973,Nein,Heizkraftwerk Stuttgart-Gaisburg,55.0,stillgelegt,2014,EnBW AG
03-04-04224004080,BNA0245b,Niedersachsen,Erdgas,1973,Nein,Emden Gas,433.0,vorläufig stillgelegt,,Statkraft Markets GmbH
03-06-06254353820,BNA0574a,Niedersachsen,Erdgas,1973,Nein,Landesbergen Gas,56.0,in Betrieb,,Statkraft Markets GmbH
03-04-04224004080,BNA0245a,Niedersachsen,Erdgas,1973,Nein,Emden Gas,52.0,in Betrieb,,Statkraft Markets GmbH
06-00464020412,BNA0288,Hessen,Erdgas,1973,Ja,HKW Niederrad,56.0,stillgelegt,2017,Mainova AG
03-10-10257673950,BNA0604,Niedersachsen,Erdgas,1973,Ja,Emsland,359.0,in Betrieb,,RWE AG
03-06-06254353820,BNA0574b,Niedersachsen,Erdgas,1973,Nein,Landesbergen Gas,431.0,vorläufig stillgelegt,,Statkraft Markets GmbH
06-05-100-0248923,BNA0697,Nordrhein-Westfalen,Braunkohle,1972,Nein,Neurath,294.0,in Betrieb,,RWE AG
06-11-01-1105607,BNA0075,Berlin,Erdgas,1972,Ja,Lichterfelde,144.0,in Betrieb,,Vattenfall GmbH
,BNA0752,Nordrhein-Westfalen,Erdgas,1972,Ja,HKW 1,23.1,in Betrieb,,Energieversorgung Oberhausen AG
03-03-03030273580,BNA0918a,Niedersachsen,Erdgas,1972,Ja,Dow Stade,190.0,stillgelegt,2014,Dow Deutschland Anlagengesellschaft mbH
06-05-100-0248923,BNA0696,Nordrhein-Westfalen,Braunkohle,1972,Nein,Neurath,294.0,in Betrieb,,RWE AG
,BNA0140,Bremen,Erdgas,1972,Ja,KW Hastedt,155.0,stillgelegt,2016,swb Erzeugung GmbH & Co. KG
06-09-600-0025-0001,BNA1085,Bayern,Erdgas,1971,Ja,Heizkraftwerke an der Friedensbrücke,23.0,in Betrieb,,Heizkraftwerk Würzburg GmbH
06-05-500-0875741,BNA0660,Nordrhein-Westfalen,Steinkohle,1971,Ja,Kraftwerk I  ,55.3,in Betrieb,,Evonik Degussa GmbH
06-05-900-0045033,BNA1035,Nordrhein-Westfalen,Steinkohle,1971,,Kraftwerk Werdohl-Elverlingsen,186.0,stillgelegt,2014,Mark-E AG
06-05-100-0853075,BNA0989,Nordrhein-Westfalen,Steinkohle,1971,Nein,KW West,318.0,stillgelegt,2017,Steag GmbH
06-08-1741292,BNA0016,Baden-Württemberg,Erdgas,1971,Nein,Heizkraftwerk Altbach/Deizisau,50.0,in Betrieb,,EnBW AG
06-05-500-0342658,BNA0334,Nordrhein-Westfalen,Steinkohle,1971,Ja,Scholven,345.0,stillgelegt,2014,Uniper SE
,BNA0135,Niedersachsen,Erdgas,1971,Ja,HKW-Mitte,20.0,in Betrieb,,Braunschweiger Versorgungs-AG & Co. KG
06-05-300-0326774,BNA0706,Nordrhein-Westfalen,Braunkohle,1971,Nein,Niederaußem,299.0,in Betrieb,,RWE AG
06-05-100-0853075,BNA0990,Nordrhein-Westfalen,Steinkohle,1971,Nein,KW West,322.0,stillgelegt,2017,Steag GmbH
,BNA0203,Nordrhein-Westfalen,Steinkohle,1971,Ja,Knepper,345.0,stillgelegt,2014,Uniper SE
06-05-100-9021016,BNA0557b,Nordrhein-Westfalen,Steinkohle,1971,Ja,Kraftwerk N 230,110.0,in Betrieb,,Currenta GmbH & Co. OHG
,BNA1141,Nordrhein-Westfalen,Braunkohle,1970 / 1981 / 2013,Ja,P&L Werk Euskirchen,14.5,in Betrieb,,Pfeifer & Langen GmbH & Co. KG
06-05-300-0326774,BNA0713,Nordrhein-Westfalen,Braunkohle,1970,Nein,Niederaußem,295.0,in Betrieb,,RWE AG
01-50-02000283604,BNA0526,Schleswig-Holstein,Steinkohle,1970,Ja,Gemeinschaftskraftwerk Kiel,323.0,in Betrieb,,Gemeinschaftskraftwerk Kiel GmbH
06-05-100-0081105,BNA0314,Nordrhein-Westfalen,Braunkohle,1970,Nein,Frimmersdorf,278.0,Sicherheitsbereitschaft,,RWE AG
06-00176010435,BNA0376,Hessen,Steinkohle,1970,Nein,Staudinger,293.0,stillgelegt,2012,Uniper SE
06-08-2948214,BNA0643,Baden-Württemberg,Steinkohle,1970,Ja,GKM ,202.5,stillgelegt,2015,Grosskraftwerk Mannheim AG
06-05-500-0342658,BNA0333,Nordrhein-Westfalen,Steinkohle,1970,Ja,Scholven,345.0,stillgelegt,2014,Uniper SE
,BNA0813,Nordrhein-Westfalen,Steinkohle,1970,Nein,Kraftwerk Veltheim,303.0,stillgelegt,2015,Uniper SE
06-05-900-0884101,BNA0619,Nordrhein-Westfalen,Steinkohle,1969,Ja,KW Lünen,324.0,in Betrieb,,Steag GmbH
06-05-500-0342658,BNA0331,Nordrhein-Westfalen,Steinkohle,1969,Ja,Scholven,345.0,in Betrieb,,Uniper SE
,BNA1333b,Baden-Württemberg,Erdgas,1969,Ja,HKW Pfaffenwald,11.3,in Betrieb,,Universität Stuttgart
1,BNA0189,Nordrhein-Westfalen,Steinkohle,1969,Nein,Datteln,113.0,stillgelegt,2013,Uniper SE
06-04-11_2039669_2_0,BNA0147,Bremen,Steinkohle,1969,Nein,Farge,350.0,in Betrieb,,ENGIE Deutschland AG
06-09-671-0140-0001,BNA0926b,Bayern,Steinkohle,1969,Ja,Heizkraftwerk der Sappi Stockstadt GmbH,24.8,in Betrieb,,Sappi Stockstadt GmbH
06-11-01-1105602,BNA0082,Berlin,Steinkohle,1969,Ja,Reuter,124.0,in Betrieb,,Vattenfall GmbH
06-05-900-0079017,BNA0413a,Nordrhein-Westfalen,Steinkohle,1969,Nein,Westfalen,284.0,stillgelegt,2016,RWE AG
06-08-3042693,BNA0799,Baden-Württemberg,Erdgas,1969,Ja,Heizkraftwerk Pforzheim GmbH,11.3,stillgelegt,2016,Heizkraftwerk Pforzheim GmbH
,BNA0118,Nordrhein-Westfalen,Erdgas,1969,Ja,Heizkraftwerk Süd,14.4,stillgelegt,2012,Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH
06-09-190-0036-0002,BNA1248a,Bayern,Erdgas,1969,Ja,UPM Schongau,64.0,Netzreserve,,UPM GmbH
06-05-500-0342658,BNA0332,Nordrhein-Westfalen,Steinkohle,1968,Ja,Scholven,345.0,in Betrieb,,Uniper SE
03-09-09281337040,BNA1335b,Niedersachsen,Erdgas,1968,Ja,PKV Kraftwerk,0.5,in Betrieb,,Papier- u. Kartonfabrik Varel GmbH & Co. KG
06-04-11_2001178_8_2,BNA0145,Bremen,Steinkohle,1968,Ja,KW Hafen,127.0,stillgelegt,2016,swb Erzeugung GmbH & Co. KG
06-05-300-0326774,BNA0705,Nordrhein-Westfalen,Braunkohle,1968,Nein,Niederaußem,297.0,in Betrieb,,RWE AG
,BNA0680,Sachsen-Anhalt,Braunkohle,1968,Ja,Mumsdorf,60.0,stillgelegt,2013,Mitteldeutsche Braunkohlengesellschaft mbH
,BNA1333c,Baden-Württemberg,Erdgas,1968,Ja,HKW Pfaffenwald,11.6,in Betrieb,,Universität Stuttgart
06-08-2142201,BNA1006,Baden-Württemberg,Steinkohle,1967,Nein,Kraftwerk Walheim,148.0,Netzreserve,,EnBW AG
06-90032200632,BNA0444,Hessen,Erdgas,1967,Ja,Wintershall,109.5,in Betrieb,,K+S AG
06-05-300-0890760,BNA1511b,Nordrhein-Westfalen,Erdgas,1967,Ja,Kessel 2,2.9,in Betrieb,,Papierfabrik Schoellershammer H. A. Schoeller Söhne GmbH & Co KG
06-05-300-0877384,BNA1026,Nordrhein-Westfalen,Braunkohle,1967,Nein,Weisweiler,321.0,in Betrieb,,RWE AG
06-05-700-0020290,BNA0101,Nordrhein-Westfalen,Erdgas,1966,Ja,HKW Schildescher Straße,41.0,Sonderfall,,Stadtwerke Bielefeld GmbH
06-08-2948214,BNA0642,Baden-Württemberg,Steinkohle,1966,Ja,GKM ,202.5,stillgelegt,2015,Grosskraftwerk Mannheim AG
06-05-500-0875741,BNA0661,Nordrhein-Westfalen,Steinkohle,1966,Ja,Kraftwerk II,60.4,stillgelegt,2017,Evonik Degussa GmbH
06-05-100-0081105,BNA0313,Nordrhein-Westfalen,Braunkohle,1966,Ja,Frimmersdorf,284.0,Sicherheitsbereitschaft,,RWE AG
06-05-900-0327252,BNA0449,Nordrhein-Westfalen,Steinkohle,1966,Ja,KW Herne,280.0,stillgelegt,2017,Steag GmbH
06-09-761-0026-0001,BNA1103,Bayern,Erdgas,1966,Ja,UPM Augsburg,29.0,vorläufig stillgelegt,,UPM GmbH Werk Augsburg
06-08-1020129,BNA0433,Baden-Württemberg,Steinkohle,1966,Nein,Heizkraftwerk Heilbronn,125.0,Netzreserve,,EnBW AG
,BNA1094,Nordrhein-Westfalen,Erdgas,1966,Ja,Gaskraftwerk,15.1,in Betrieb,,Smurfit Kappa Zülpich Papier GmbH
,BNA0812,Nordrhein-Westfalen,Steinkohle,1965,Nein,Kraftwerk Veltheim,93.0,stillgelegt,2012,Gemeinschaftskraftwerk Veltheim GmbH
16-62-09401231000,BNA1271,Thüringen,Erdgas,1965,Ja,Unterbreizbach,33.6,in Betrieb,,K+S AG
06-00176010435,BNA0375,Hessen,Steinkohle,1965,Ja,Staudinger,249.0,stillgelegt,2013,Uniper SE
06-05-300-0877384,BNA1025,Nordrhein-Westfalen,Braunkohle,1965,Nein,Weisweiler,321.0,in Betrieb,,RWE AG
06-05-300-0326774,BNA0712,Nordrhein-Westfalen,Braunkohle,1965,Nein,Niederaußem,295.0,in Betrieb,,RWE AG
,BNA0137,Niedersachsen,Erdgas,1965,Ja,HKW-Nord,25.0,in Betrieb,,Braunschweiger Versorgungs-AG & Co. KG
06-08-1020129,BNA0432,Baden-Württemberg,Steinkohle,1965,Nein,Heizkraftwerk Heilbronn,125.0,Netzreserve,,EnBW AG
,BNA0212,Nordrhein-Westfalen,Steinkohle,1965,Ja,HKW II/B,133.0,stillgelegt,2012,Stadtwerke Duisburg AG
06-05-300-0923949,BNA1182,Nordrhein-Westfalen,Erdgas,1965,Ja,HKW Merkenich,15.5,in Betrieb,,RheinEnergie AG
06-08-2142201,BNA1005,Baden-Württemberg,Steinkohle,1964,Nein,Kraftwerk Walheim,96.0,Netzreserve,,EnBW AG
06-05-100-0081105,BNA0312,Nordrhein-Westfalen,Braunkohle,1964,Nein,Frimmersdorf,133.0,stillgelegt,2012,RWE AG
06-05-100-0081105,BNA0309,Nordrhein-Westfalen,Braunkohle,1964,Nein,Frimmersdorf,135.0,stillgelegt,2012,RWE AG
1,BNA0188,Nordrhein-Westfalen,Steinkohle,1964,Ja,Datteln,95.0,stillgelegt,2013,Uniper SE
1,BNA0187,Nordrhein-Westfalen,Steinkohle,1964,Ja,Datteln,95.0,stillgelegt,2013,Uniper SE
06-05-300-0326774,BNA0710,Nordrhein-Westfalen,Braunkohle,1963,Nein,Niederaußem,125.0,vorläufig stillgelegt,,RWE AG
06-05-900-0327252,BNA0447,Nordrhein-Westfalen,Steinkohle,1963,Nein,KW Herne,133.0,stillgelegt,2014,Steag GmbH
06-05-900-0079017,BNA0415,Nordrhein-Westfalen,Steinkohle,1963,Nein,Westfalen,152.0,stillgelegt,2011,RWE AG
06-05-300-0326774,BNA0711,Nordrhein-Westfalen,Braunkohle,1963,Nein,Niederaußem,125.0,vorläufig stillgelegt,,RWE AG
06-10-0075248,BNA0253,Saarland,Steinkohle,1963,Ja,Kraftwerk Ensdorf,106.0,in Betrieb,,"VSE AG, Kraftwerk Ensdorf"
06-05-900-0079017,BNA0414,Nordrhein-Westfalen,Steinkohle,1963,Nein,Westfalen,152.0,stillgelegt,2011,RWE AG
06-05-900-0884101,BNA0618,Nordrhein-Westfalen,Steinkohle,1962,Nein,KW Lünen,149.0,in Betrieb,,Steag GmbH
06-05-100-0081105,BNA0308,Nordrhein-Westfalen,Braunkohle,1962,Nein,Frimmersdorf,136.0,stillgelegt,2012,RWE AG
06-05-100-0888309,BNA1451,Nordrhein-Westfalen,Braunkohle,1962,Ja,HKW Sachtleben,27.5,in Betrieb,,Huntsman P&A Germany GmbH
06-05-100-0081105,BNA0311,Nordrhein-Westfalen,Braunkohle,1962,Nein,Frimmersdorf,131.0,stillgelegt,2012,RWE AG
06-90031210632,BNA0804a,Hessen,Erdgas,1962,Ja,Hattorf,35.0,in Betrieb,,K+S AG
06-05-300-9046797,BNA0600b,Nordrhein-Westfalen,Steinkohle,1962,Ja,G-Kraftwerk,103.0,in Betrieb,,Currenta GmbH & Co. OHG
06-05-100-0081105,BNA0310,Nordrhein-Westfalen,Braunkohle,1962,Nein,Frimmersdorf,138.0,stillgelegt,2012,RWE AG
01-50-56050192711,BNA0403,Schleswig-Holstein,Steinkohle,1962,Ja,Wedel,123.0,in Betrieb,,Vattenfall GmbH
01-50-56050192711,BNA0404,Schleswig-Holstein,Steinkohle,1961,Ja,Wedel,137.0,in Betrieb,,Vattenfall GmbH
06-26200010633,BNA0059a,Hessen,Erdgas,1961,Ja,HKW Kassel,12.2,stillgelegt,2013,Volkswagen AG
06-05-100-0081105,BNA0304,Nordrhein-Westfalen,Braunkohle,1960,Nein,Frimmersdorf,124.0,stillgelegt,2011,RWE AG
06-05-100-0081105,BNA0307,Nordrhein-Westfalen,Braunkohle,1960,Nein,Frimmersdorf,128.0,stillgelegt,2012,RWE AG
06-05-100-0081105,BNA0306,Nordrhein-Westfalen,Braunkohle,1960,Nein,Frimmersdorf,132.0,stillgelegt,2012,RWE AG
06-05-300-0877384,BNA1022,Nordrhein-Westfalen,Braunkohle,1959,Nein,Weisweiler,135.0,stillgelegt,2012,RWE AG
06-05-100-0081105,BNA0305,Nordrhein-Westfalen,Braunkohle,1959,Nein,Frimmersdorf,130.0,stillgelegt,2012,RWE AG
,BNA0292,Nordrhein-Westfalen,Braunkohle,1959,Ja,Frechen/Wachtberg,176.0,in Betrieb,,RWE AG
06-05-100-0365906,BNA0215,Nordrhein-Westfalen,Steinkohle,1959,Nein,KW Walsum,129.0,stillgelegt,2014,Steag GmbH
06-05-100-0081105,BNA0303,Nordrhein-Westfalen,Braunkohle,1957,Nein,Frimmersdorf,130.0,stillgelegt,2011,RWE AG
,BNA0448,Nordrhein-Westfalen,Steinkohle,1957,Ja,Shamrock,132.0,stillgelegt,2013,Uniper SE
06-05-100-0081105,BNA0302,Nordrhein-Westfalen,Braunkohle,1957,Nein,Frimmersdorf,129.0,stillgelegt,2011,RWE AG
06-05-100-9021016,BNA0557a,Nordrhein-Westfalen,Steinkohle,1957,Ja,Kraftwerk L 57,26.0,in Betrieb,,Currenta GmbH & Co. OHG
06-05-300-0877384,BNA1021,Nordrhein-Westfalen,Braunkohle,1955,Ja,Weisweiler,123.0,stillgelegt,2012,RWE AG
,BNA1336,Nordrhein-Westfalen,Erdgas,1948,Ja,Holthausen,84.0,in Betrieb,,Henkel AG & Co.KGaA
,BNA0012b,Niedersachsen,Erdgas,1947,Ja,Werkskraftwerk Sappi Alfeld,11.0,in Betrieb,,Sappi Alfeld GmbH
,BNA0196,Sachsen-Anhalt,Braunkohle,1936,Ja,Deuben,67.0,in Betrieb,,Mitteldeutsche Braunkohlengesellschaft mbH
,BNA0856,Thüringen,Erdgas,1936,Ja,HKW Schwarza,26.5,in Betrieb,,Energie- und Medienversorgung Schwarza GmbH
,BNA1331,Nordrhein-Westfalen,Steinkohle,1923,ja,Reno De Medici,19.0,in Betrieb,,Reno De Medici Arnsberg GmbH
,BNA0755a,Bayern,Erdgas,1920,Ja,Obernburg,36.0,in Betrieb,,Kraftwerk Obernburg GmbH
,BNA1524,Niedersachsen,Erdgas,1912,Ja,Heizkraftwerk Bomlitz,22.1,in Betrieb,,Sales & Solutions GmbH
06-09-661-0020-0001,BNA1337a,Bayern,Erdgas,,Ja,Heizkraftwerk,27.0,stillgelegt,2012,DS Smith Paper Deutschland GmbH
